player_name,age,position,matches_played,minutes_played,league,team_rank,contract_years_left,goals,assists,saves,clean_sheets,tackles,interceptions,market_value_million_eur
Player_1774,19,FWD,21,2224,Serie A,13,2,11,14,0,0,2,4,22.8
Player_1775,34,DEF,28,604,La Liga,8,5,,4,0,16,74,25,19.8
Player_1776,24,MID,4,1093,La Liga,2,2,9,3,0,0,20,67,19.4
Player_1777,30,DEF,24,3326,Serie A,10,3,,0,0,24,102,50,18.4
Player_1778,18,DEF,8,3384,Serie A,6,4,2,5,0,4,21,83,16.4
Player_1779,23,FWD,17,2998,Premier League,16,2,15,13,0,0,1,5,24.2
Player_1780,30,GK,34,1410,Premier League,10,3,0,0,204,14,0,0,25.6
Player_1781,28,FWD,20,3053,La Liga,15,0,,,0,0,0,21,17.2
Player_1782,27,MID,16,2588,La Liga,20,2,4,13,0,0,67,14,16.8
Player_1783,33,MID,10,1456,Ligue 1,10,2,10,11,0,0,43,28,21.6
Player_1784,34,MID,34,430,La Liga,11,0,8,13,0,0,48,22,21
Player_1785,34,FWD,10,1574,Serie A,2,,7,5,0,0,26,13,19
Player_1786,21,MID,30,1505,Serie A,10,5,6,9,0,0,25,48,18.4
Player_1787,22,MID,30,1650,Ligue 1,12,5,,,0,0,13,37,17.4
Player_1788,31,GK,25,1664,Bundesliga,11,1,0,0,100,9,0,0,18.7
Player_1789,27,MID,7,2558,Bundesliga,15,4,10,5,0,0,55,66,18.2
Player_1790,31,DEF,20,2518,Serie A,4,0,1,3,0,8,115,28,16.6
Player_1791,18,MID,17,2142,Bundesliga,5,,7,2,0,0,31,11,17.2
Player_1792,28,MID,3,2785,Bundesliga,1,0,8,12,0,0,22,15,22.6
Player_1793,35,MID,36,2117,Ligue 1,1,0,8,10,0,0,51,24,21.8
Player_1794,33,GK,26,3165,La Liga,10,1,0,0,78,5,0,0,16.6
Player_1795,35,GK,10,405,La Liga,4,0,0,0,60,7,0,0,17.5
Player_1796,25,MID,34,1935,Bundesliga,13,1,9,10,0,0,43,37,20
Player_1797,27,GK,14,1191,Premier League,14,,0,0,56,0,0,0,13.2
Player_1798,27,GK,8,620,Ligue 1,19,1,0,0,24,6,0,0,12.4
Player_1799,22,GK,27,2492,Bundesliga,5,4,0,0,54,14,0,0,19.1
Player_1800,27,FWD,10,1949,Premier League,11,4,26,5,0,0,21,6,28.6
Player_1801,35,MID,15,3194,Premier League,8,4,3,11,0,0,22,46,17.8
Player_1802,23,DEF,37,751,Ligue 1,1,3,3,3,0,23,94,74,22.9
Player_1803,20,DEF,22,3300,La Liga,5,4,4,3,0,18,35,31,21.2
Player_1804,25,DEF,31,1385,Serie A,18,1,2,3,0,6,30,26,13.8
Player_1805,26,MID,2,1309,Premier League,13,3,5,11,0,0,38,34,18
Player_1806,22,MID,31,216,Serie A,5,0,3,4,0,0,56,65,15.6
Player_1807,19,DEF,14,438,Serie A,7,0,3,1,0,3,22,,14.9
Player_1808,19,DEF,10,1856,Ligue 1,12,2,2,2,0,7,74,48,14.9
Player_1809,24,GK,30,1157,La Liga,2,4,0,0,90,13,0,0,21.2
Player_1810,34,MID,36,2879,Ligue 1,13,2,0,9,0,0,78,41,14.2
Player_1811,27,MID,15,817,Premier League,14,4,5,10,0,0,20,66,17.4
Player_1812,29,DEF,14,333,La Liga,6,4,4,1,0,6,61,82,16.6
Player_1813,19,GK,31,2146,Bundesliga,16,5,0,0,124,15,0,0,20.7
Player_1814,27,GK,29,1875,La Liga,10,1,0,0,87,4,0,0,16.75
Player_1815,18,FWD,27,801,Ligue 1,11,1,17,6,0,0,15,5,23.6
Player_1816,21,DEF,21,2983,Ligue 1,1,0,1,3,0,11,48,64,18.1
Player_1817,30,MID,9,3240,Serie A,15,3,7,3,0,0,72,64,15.6
Player_1818,29,MID,20,3351,Bundesliga,16,0,5,9,0,0,60,46,16.6
Player_1819,28,DEF,35,175,La Liga,10,4,5,5,0,7,88,14,18.3
Player_1820,27,DEF,15,1598,Bundesliga,10,5,4,0,0,13,111,82,17.5
Player_1821,32,DEF,24,360,Serie A,3,3,4,1,0,18,50,20,20.8
Player_1822,22,MID,16,1887,Bundesliga,11,2,12,,0,0,69,45,22.6
Player_1823,34,MID,36,2650,Bundesliga,11,4,11,2,0,0,56,39,18.4
Player_1824,22,MID,11,1133,La Liga,16,1,2,8,0,0,13,54,14.4
Player_1825,19,MID,8,2267,Bundesliga,6,0,12,3,0,0,16,33,20.4
Player_1826,26,GK,3,927,Serie A,9,0,0,0,12,1,0,0,12.3
Player_1827,23,FWD,19,2907,Premier League,1,2,33,8,0,0,12,,36
Player_1828,35,FWD,3,3168,Premier League,6,0,10,9,0,0,29,21,21.6
Player_1829,31,DEF,36,2989,Ligue 1,18,0,4,4,0,34,96,87,23.8
Player_1830,31,FWD,25,1866,Premier League,13,3,14,9,0,0,2,15,22.6
Player_1831,25,MID,36,1026,La Liga,2,4,7,9,0,0,40,27,20.6
Player_1832,34,MID,11,1423,Ligue 1,19,3,9,14,0,0,39,10,20.4
Player_1833,20,MID,16,1922,Premier League,2,3,8,6,0,0,38,12,20
Player_1834,27,FWD,17,1740,Premier League,4,0,,9,0,0,25,3,31.6
Player_1835,34,MID,24,3038,Ligue 1,4,4,0,4,0,0,52,16,14
Player_1836,28,DEF,17,2610,La Liga,10,0,5,2,0,10,44,49,18
Player_1837,25,DEF,20,3263,Ligue 1,17,5,0,0,0,11,25,13,13.1
Player_1838,18,FWD,,2475,La Liga,16,5,11,8,0,0,27,17,19.8
Player_1839,30,DEF,6,408,La Liga,8,0,3,1,0,0,79,89,13.8
Player_1840,21,DEF,7,1626,Serie A,6,3,2,2,0,0,,67,14
Player_1841,24,DEF,14,1138,Premier League,2,5,5,5,0,6,41,74,19.6
Player_1842,31,DEF,11,2858,Premier League,15,1,,1,0,8,60,73,13.6
Player_1843,22,MID,12,232,Bundesliga,11,5,10,6,0,0,31,42,19.4
Player_1844,28,FWD,5,1822,Ligue 1,16,1,15,4,0,0,26,6,20.6
Player_1845,34,DEF,5,2794,Serie A,4,,2,4,0,2,72,76,15.8
Player_1846,22,DEF,20,1262,Premier League,11,3,0,3,0,6,79,43,14
Player_1847,20,DEF,15,1806,Bundesliga,14,0,1,4,0,6,58,67,14.4
Player_1848,22,FWD,26,3216,Serie A,8,4,27,1,0,0,13,22,28.2
Player_1849,32,MID,33,2608,La Liga,6,5,10,4,0,0,57,30,19.6
Player_1850,33,DEF,30,452,Premier League,19,0,0,3,0,26,74,76,18.4
Player_1851,25,FWD,24,739,Ligue 1,4,0,32,0,0,0,17,18,31.6
Player_1852,30,FWD,23,2346,Serie A,4,2,30,1,0,0,10,13,30.8
Player_1853,33,FWD,9,3346,Bundesliga,6,0,19,1,0,0,18,14,23.8
Player_1854,20,FWD,3,3226,Ligue 1,11,4,,11,0,0,23,20,32.2
Player_1855,18,DEF,36,638,La Liga,1,0,2,2,0,1,115,16,15.3
Player_1856,26,MID,7,1225,Ligue 1,2,3,5,2,0,0,57,23,16.6
Player_1857,26,MID,22,352,Bundesliga,9,4,9,5,0,0,66,56,18.8
Player_1858,34,FWD,14,3237,La Liga,16,5,15,0,0,0,2,5,19
Player_1859,19,MID,29,1291,Bundesliga,6,3,7,8,0,0,31,57,19.4
Player_1860,26,MID,16,855,Premier League,9,2,1,,0,0,36,46,17.6
Player_1861,30,MID,34,2138,Bundesliga,19,2,13,14,0,0,72,12,22.8
Player_1862,22,DEF,10,2285,Ligue 1,5,4,1,1,0,4,49,44,14.4
Player_1863,26,MID,7,965,Premier League,10,5,13,11,0,0,,68,23.4
Player_1864,30,FWD,25,1949,Premier League,7,1,22,,0,0,19,9,29.4
Player_1865,18,FWD,27,3123,Serie A,2,1,30,7,0,0,1,24,33.6
Player_1866,32,GK,15,1242,Ligue 1,20,4,0,0,60,15,0,0,16.7
Player_1867,21,DEF,,2650,Ligue 1,4,4,5,1,0,13,90,38,19.7
Player_1868,21,DEF,28,2012,La Liga,8,3,2,4,0,28,108,34,22.8
Player_1869,27,MID,9,718,Bundesliga,3,2,3,5,0,0,12,58,16.4
Player_1870,23,FWD,7,3109,Bundesliga,2,4,34,2,0,0,23,,34
Player_1871,29,DEF,16,1615,Ligue 1,9,0,3,0,0,6,21,37,15
Player_1872,33,MID,26,3310,Bundesliga,11,3,12,3,0,0,49,46,19.4
Player_1873,20,FWD,35,1814,Ligue 1,4,2,5,9,0,0,5,12,19
Player_1874,31,MID,17,742,Premier League,9,3,0,14,0,0,37,,17
Player_1875,18,MID,23,2126,Bundesliga,6,2,3,0,0,0,,34,13.8
Player_1876,27,MID,8,1218,Bundesliga,1,0,1,2,0,0,60,69,14.4
Player_1877,32,MID,2,555,Ligue 1,3,2,2,2,0,0,35,63,14.6
Player_1878,24,DEF,31,853,Ligue 1,7,3,0,2,0,1,27,78,12.9
Player_1879,21,MID,32,1109,La Liga,9,2,,1,0,0,44,42,13.6
Player_1880,31,MID,29,1018,Bundesliga,8,3,2,9,0,0,24,,16.4
Player_1881,33,FWD,3,2931,Serie A,13,4,30,13,0,0,24,18,33.8
Player_1882,31,MID,8,3037,Ligue 1,18,0,5,14,0,0,14,62,18.2
Player_1883,20,MID,2,1471,Serie A,19,,12,1,0,0,55,59,17
Player_1884,34,DEF,31,764,Premier League,9,1,3,5,0,25,82,36,22.7
Player_1885,31,MID,37,1098,Premier League,20,1,6,7,0,0,33,42,15.6
Player_1886,35,GK,20,1316,Serie A,6,5,,0,60,13,0,0,18.9
Player_1887,20,DEF,29,1725,Premier League,12,5,3,3,0,9,78,83,16.5
Player_1888,20,MID,17,370,Serie A,4,2,10,14,0,0,11,38,24
Player_1889,29,FWD,,3053,La Liga,9,4,18,13,0,0,29,20,27.4
Player_1890,22,GK,22,1370,La Liga,10,4,0,0,66,6,0,0,16.3
Player_1891,27,DEF,6,3255,Premier League,3,1,2,2,0,1,,85,14.9
Player_1892,26,FWD,34,413,Serie A,17,2,33,9,0,0,23,17,33.2
Player_1893,18,DEF,31,2928,Serie A,7,4,2,,0,26,47,17,22.8
Player_1894,30,MID,12,1775,Serie A,8,4,14,7,0,0,68,28,22.8
Player_1895,20,MID,12,1175,Premier League,11,2,6,2,0,0,45,68,15.4
Player_1896,28,MID,16,2324,Serie A,13,3,0,3,0,0,54,35,11.8
Player_1897,33,DEF,25,3052,Ligue 1,3,1,4,4,0,12,93,47,20.2
Player_1898,23,DEF,22,631,Serie A,19,,4,,0,21,57,18,20.1
Player_1899,20,FWD,,3034,Ligue 1,14,4,27,,0,0,28,2,31
Player_1900,23,MID,24,1417,La Liga,16,3,,4,0,0,46,62,14
Player_1901,25,GK,12,1900,Ligue 1,15,3,0,0,72,2,0,0,14.4
Player_1902,30,MID,,728,La Liga,2,3,2,10,0,0,66,66,18
Player_1903,29,GK,16,525,Premier League,6,3,0,0,96,3,0,0,17.7
Player_1904,27,MID,4,2350,La Liga,7,0,11,8,0,0,21,64,21.6
Player_1905,20,DEF,12,1519,La Liga,9,,1,1,0,1,37,52,12.7
Player_1906,21,FWD,33,2955,Serie A,9,5,16,7,0,0,3,21,23.8
Player_1907,18,DEF,22,1051,Bundesliga,17,2,2,3,0,9,81,34,14.9
Player_1908,30,DEF,18,1247,La Liga,3,1,0,,0,13,96,75,17.7
Player_1909,21,DEF,33,3097,Ligue 1,4,2,2,5,0,16,104,26,20.4
Player_1910,28,DEF,27,1006,Premier League,2,0,2,3,0,18,116,16,20.6
Player_1911,28,FWD,19,3130,Ligue 1,1,2,5,5,0,0,28,2,18
Player_1912,29,FWD,14,3052,Premier League,10,2,22,0,0,0,12,16,24.4
Player_1913,28,DEF,25,3380,Ligue 1,3,3,5,3,0,11,,31,20.1
Player_1914,23,DEF,34,2558,La Liga,10,4,3,2,0,33,84,19,23.7
Player_1915,29,MID,24,2456,Bundesliga,9,0,0,4,0,0,44,47,13
Player_1916,26,FWD,23,3318,La Liga,17,0,21,12,0,0,7,22,27.2
Player_1917,27,MID,5,2325,Serie A,15,,0,10,0,0,31,18,14.2
Player_1918,20,DEF,36,1589,Ligue 1,3,4,3,,0,28,59,,23.6
Player_1919,20,DEF,,2299,Bundesliga,3,2,4,5,0,14,79,51,21.2
Player_1920,33,MID,36,218,Ligue 1,4,1,1,5,0,0,36,55,15
Player_1921,20,GK,5,393,Serie A,4,,0,0,25,1,0,,13.95
Player_1922,27,MID,6,3250,Serie A,17,3,9,6,0,0,16,39,17.6
Player_1923,28,DEF,36,1006,Serie A,6,,5,,0,22,104,37,23.2
Player_1924,25,FWD,4,1275,La Liga,11,3,18,13,0,0,14,6,27
Player_1925,23,GK,10,1011,La Liga,12,5,0,,40,5,0,0,14.3
Player_1926,28,MID,1,1149,Bundesliga,7,5,7,10,0,0,12,,20
Player_1927,29,MID,21,1340,Serie A,13,0,3,1,0,0,,52,12.8
Player_1928,33,MID,,2288,La Liga,6,0,13,3,0,0,17,13,21
Player_1929,35,GK,3,682,Premier League,3,3,0,0,18,0,,0,13.5
Player_1930,30,MID,31,2184,Premier League,14,0,9,5,0,0,54,16,17.8
Player_1931,20,MID,27,1029,La Liga,14,3,2,3,0,0,29,27,12.8
Player_1932,32,MID,17,2797,Bundesliga,10,1,13,4,0,0,14,59,20.6
Player_1933,31,MID,23,2368,Ligue 1,5,1,7,2,0,0,55,15,17.2
Player_1934,35,MID,13,1652,Serie A,2,1,,1,0,0,78,38,13.8
Player_1935,31,FWD,,1091,La Liga,6,2,16,12,0,0,0,1,26.4
Player_1936,22,DEF,20,2302,Bundesliga,11,,1,5,0,15,24,68,18.1
Player_1937,31,FWD,13,2861,Ligue 1,18,4,32,6,0,0,26,4,31.2
Player_1938,25,MID,24,2957,Bundesliga,11,4,8,,0,0,,14,21
Player_1939,32,GK,3,1700,Ligue 1,15,4,0,0,15,2,0,0,11.55
Player_1940,32,GK,10,1717,Premier League,3,1,0,0,40,0,0,0,14.6
Player_1941,23,DEF,,1687,Ligue 1,2,1,1,5,0,1,118,20,15.7
Player_1942,25,FWD,13,3227,Premier League,7,1,5,2,0,0,24,8,15.6
Player_1943,23,MID,14,1193,Serie A,5,0,3,0,0,0,74,15,14
Player_1944,32,FWD,33,2277,La Liga,13,0,23,8,0,0,15,2,27.6
Player_1945,20,MID,2,2537,Premier League,8,1,10,2,0,0,24,43,18.4
Player_1946,27,DEF,2,2045,Bundesliga,9,,2,1,0,2,37,18,13.6
Player_1947,32,DEF,31,219,Ligue 1,8,4,5,5,0,12,57,89,20.2
Player_1948,33,DEF,4,3122,Bundesliga,10,2,0,5,0,0,119,64,13.2
Player_1949,34,DEF,34,2903,Premier League,2,4,3,1,0,18,48,14,20.4
Player_1950,28,GK,19,2583,Bundesliga,10,3,0,0,95,0,0,0,15.95
Player_1951,33,DEF,37,118,Ligue 1,11,,0,2,0,32,45,78,21.4
Player_1952,22,MID,9,1315,La Liga,11,0,8,9,0,0,26,,19.4
Player_1953,22,MID,,1350,Bundesliga,5,1,0,8,0,0,55,10,15.4
Player_1954,31,FWD,13,1721,Serie A,14,,8,8,0,0,20,7,18.4
Player_1955,35,FWD,30,888,Ligue 1,3,0,9,3,0,0,19,3,19.2
Player_1956,25,MID,19,1452,Ligue 1,20,3,4,0,0,0,70,27,11.6
Player_1957,22,DEF,10,1512,Serie A,2,0,5,,0,1,79,47,17.7
Player_1958,24,MID,14,2426,Premier League,18,0,9,7,0,0,52,36,17.8
Player_1959,33,FWD,20,3114,Serie A,1,4,9,1,0,0,,2,18.8
Player_1960,31,GK,4,189,Premier League,1,4,0,0,24,2,0,0,14.8
Player_1961,22,DEF,5,2029,La Liga,17,5,3,0,0,0,55,75,11.6
Player_1962,26,FWD,,511,Premier League,6,,6,9,0,0,12,17,19.2
Player_1963,21,DEF,6,2780,La Liga,13,1,5,5,0,3,101,73,16.5
Player_1964,21,MID,14,783,La Liga,1,4,6,4,0,0,31,19,18.2
Player_1965,33,MID,6,795,Serie A,6,5,13,11,0,0,18,48,24.2
Player_1966,34,DEF,14,107,La Liga,8,0,5,5,0,8,48,34,19
Player_1967,32,DEF,12,2608,Premier League,13,5,2,5,0,6,50,61,15.6
Player_1968,21,DEF,27,2860,Bundesliga,2,5,1,3,0,24,82,47,21.8
Player_1969,23,GK,26,1120,Ligue 1,8,2,0,0,130,8,0,0,20.5
Player_1970,33,GK,12,2556,Ligue 1,1,4,0,,36,0,0,0,14.8
Player_1971,21,FWD,8,469,Premier League,13,5,15,14,0,0,16,14,25.2
Player_1972,23,DEF,10,2645,Bundesliga,1,5,5,,0,7,32,86,20.1
Player_1973,22,MID,16,203,La Liga,10,2,10,,0,0,56,11,18.4
Player_1974,33,DEF,26,2989,Premier League,5,1,2,1,0,9,113,28,16.5
Player_1975,33,FWD,8,2648,La Liga,20,0,7,8,0,0,1,24,16.6
Player_1976,27,DEF,29,1709,Serie A,13,4,3,3,0,1,90,34,13.9
Player_1977,26,DEF,,940,Bundesliga,5,1,5,1,0,0,59,57,15.6
Player_1978,21,FWD,17,1986,Ligue 1,10,3,34,4,0,0,12,10,33.2
Player_1979,31,FWD,19,1065,Premier League,3,1,12,10,0,0,1,4,23.8
Player_1980,21,DEF,17,2751,Ligue 1,2,3,1,,0,4,89,82,16.6
Player_1981,29,FWD,1,2606,La Liga,2,3,6,14,0,0,10,24,22
Player_1982,27,MID,29,182,La Liga,5,4,3,4,0,0,,28,15.6
Player_1983,21,MID,14,1605,Serie A,4,2,11,10,0,0,61,36,23
Player_1984,35,DEF,17,1215,La Liga,2,3,0,0,0,1,21,70,13.1
Player_1985,30,GK,,582,La Liga,9,0,0,0,65,9,0,0,17.35
Player_1986,30,MID,29,2900,Ligue 1,9,4,11,6,0,0,40,63,20.4
Player_1987,31,MID,,1598,Ligue 1,9,5,4,,0,0,22,31,19
Player_1988,35,DEF,27,3126,Premier League,4,5,0,5,0,3,27,44,15.3
Player_1989,18,MID,33,2616,Premier League,8,3,,7,0,0,11,19,20.4
Player_1990,33,MID,29,3014,La Liga,18,4,8,1,0,0,16,68,14.8
Player_1991,32,DEF,37,2125,Bundesliga,9,0,4,1,0,22,93,60,20.8
Player_1992,22,MID,19,256,Premier League,3,4,5,5,0,0,38,66,17.6
Player_1993,23,DEF,24,229,La Liga,6,4,0,5,0,13,62,24,17.9
Player_1994,23,MID,14,183,Ligue 1,19,5,12,13,0,0,13,53,21.8
Player_1995,20,MID,37,3342,Serie A,5,3,13,3,0,0,13,36,21.2
Player_1996,33,FWD,5,665,Ligue 1,17,1,8,11,0,0,28,15,19
Player_1997,29,GK,24,3165,Ligue 1,19,,,0,48,14,0,0,16
Player_1998,21,GK,34,695,Serie A,3,3,0,,68,17,0,0,21.1
Player_1999,18,DEF,31,1908,Ligue 1,8,5,,,0,8,68,,16.4
Player_2000,21,DEF,30,1245,Premier League,9,0,1,1,0,5,41,58,13.9
Player_2001,18,DEF,9,673,Ligue 1,8,0,2,2,0,6,93,39,15.4
Player_2002,25,FWD,27,905,Serie A,14,1,,7,0,0,14,23,19.8
Player_2003,22,DEF,28,2017,La Liga,10,0,5,3,0,23,54,30,22.3
Player_2004,19,DEF,26,2730,La Liga,17,3,5,4,0,11,38,50,17.7
Player_2005,29,MID,,1625,La Liga,3,1,5,13,0,0,30,21,20.8
Player_2006,34,DEF,36,2823,Serie A,3,5,2,4,0,23,23,12,22.3
Player_2007,24,MID,8,1052,Serie A,3,3,1,7,0,0,54,24,16
Player_2008,28,GK,18,3124,Premier League,4,5,0,0,90,7,,0,19
Player_2009,21,MID,20,1165,Serie A,17,,0,12,0,0,37,59,14.6
Player_2010,22,GK,32,2137,La Liga,14,,0,0,64,2,0,0,14.2
Player_2011,23,GK,29,1403,Serie A,2,1,0,0,145,21,0,0,26.35
Player_2012,28,FWD,18,535,Bundesliga,12,3,29,8,0,0,8,18,31.4
Player_2013,18,DEF,7,2374,Ligue 1,5,1,5,1,0,4,38,82,16.8
Player_2014,27,MID,,1604,Premier League,2,3,3,11,0,0,17,64,19
Player_2015,28,DEF,28,1157,La Liga,12,0,1,4,0,8,39,33,15.4
Player_2016,34,DEF,33,971,La Liga,9,0,5,5,0,27,23,26,24.5
Player_2017,25,FWD,4,2903,Bundesliga,9,4,23,10,0,0,21,3,29.2
Player_2018,30,GK,20,1026,Premier League,20,2,0,0,100,18,0,0,19.6
Player_2019,35,MID,36,2038,Ligue 1,1,2,9,3,0,0,51,,19.6
Player_2020,33,FWD,31,2496,Premier League,7,0,23,,0,0,18,21,25.6
Player_2021,19,MID,28,2783,Premier League,18,4,2,11,0,0,26,47,15.2
Player_2022,22,FWD,,1639,La Liga,10,2,11,10,0,0,3,10,21.8
Player_2023,35,GK,6,2827,Serie A,15,,0,0,30,5,0,0,13.2
Player_2024,20,DEF,23,551,Ligue 1,9,3,5,3,0,14,68,17,19.8
Player_2025,34,DEF,7,190,Premier League,11,1,1,2,0,5,45,,13.9
Player_2026,33,MID,36,2829,Bundesliga,1,2,10,2,0,0,18,50,19.8
Player_2027,23,FWD,1,3121,La Liga,11,5,12,2,0,0,28,11,19
Player_2028,24,DEF,6,2906,Serie A,1,3,3,2,0,1,22,18,15.9
Player_2029,35,MID,24,2405,Serie A,5,2,6,,0,0,70,33,17.4
Player_2030,31,DEF,37,3020,La Liga,18,1,0,0,0,33,71,24,19.5
Player_2031,23,MID,36,497,Premier League,1,0,6,3,0,0,78,15,17.8
Player_2032,25,MID,24,3198,La Liga,10,4,5,14,0,0,50,,19.8
Player_2033,32,FWD,29,2605,Serie A,13,5,18,6,0,0,16,4,23.8
Player_2034,32,MID,37,1829,Serie A,8,1,14,11,0,0,38,15,24.4
Player_2035,32,DEF,32,348,Bundesliga,13,1,0,4,0,28,113,73,20.6
Player_2036,33,GK,25,598,Bundesliga,20,1,0,0,50,1,0,0,12
Player_2037,18,DEF,10,1780,Serie A,2,4,0,5,0,6,55,59,16.6
Player_2038,28,DEF,35,398,Bundesliga,12,3,4,3,0,17,60,,19.5
Player_2039,22,DEF,25,714,Bundesliga,13,,0,4,0,6,89,55,14
Player_2040,22,FWD,27,2247,Bundesliga,8,0,8,13,0,0,14,9,21.6
Player_2041,23,MID,32,768,Serie A,15,0,4,4,0,0,63,47,14.2
Player_2042,19,MID,12,1373,Premier League,7,5,2,8,0,0,41,57,16.2
Player_2043,23,GK,4,1770,Premier League,7,,0,0,16,0,0,0,12.6
Player_2044,31,FWD,26,831,Ligue 1,17,0,18,1,0,0,6,9,21
Player_2045,28,MID,3,996,Bundesliga,19,5,14,13,0,0,74,24,23
Player_2046,21,GK,17,357,Premier League,3,,0,0,85,4,0,0,18.05
Player_2047,26,MID,9,2120,Ligue 1,7,4,3,10,0,0,52,17,17.6
Player_2048,20,MID,29,3193,La Liga,12,4,12,,0,0,78,38,18.8
Player_2049,33,GK,,1029,Bundesliga,14,2,0,0,5,0,0,0,10.65
Player_2050,28,MID,18,900,Premier League,2,2,4,14,0,0,25,11,20.8
Player_2051,21,MID,20,1290,Premier League,7,4,3,13,0,0,30,20,18.8
Player_2052,18,DEF,34,2241,Premier League,16,2,5,3,0,26,70,54,22
Player_2053,33,FWD,28,1349,Ligue 1,9,3,,,0,0,22,18,19.6
Player_2054,33,FWD,35,1206,La Liga,1,1,9,,0,0,12,4,19.6
Player_2055,28,MID,16,2338,Bundesliga,12,0,2,1,0,0,42,18,12.4
Player_2056,25,MID,21,1924,Premier League,2,0,1,,0,0,35,25,13.8
Player_2057,18,DEF,13,988,Serie A,18,0,,0,0,8,110,86,15
Player_2058,26,MID,35,2880,Bundesliga,14,0,4,13,0,0,12,67,18
Player_2059,29,MID,32,1014,Serie A,12,3,1,8,0,0,32,33,14.6
Player_2060,25,GK,6,1880,Ligue 1,18,3,0,0,18,0,0,0,10.5
Player_2061,34,MID,13,2734,Premier League,5,1,1,6,0,0,63,43,15.2
Player_2062,27,FWD,13,1148,Bundesliga,7,4,15,,0,0,,4,22
Player_2063,24,MID,12,3278,Bundesliga,4,2,14,9,0,0,56,52,24.4
Player_2064,23,GK,33,777,Premier League,13,1,0,0,99,9,0,0,18.25
Player_2065,35,FWD,28,1571,La Liga,16,0,34,6,0,0,0,24,32.8
Player_2066,32,DEF,3,1584,Ligue 1,16,2,3,5,0,3,35,68,14.7
Player_2067,19,DEF,18,2048,Premier League,19,1,,4,0,17,66,34,17.3
Player_2068,31,DEF,26,3057,Bundesliga,4,0,,2,0,2,99,21,15
Player_2069,27,DEF,2,877,La Liga,20,1,5,0,0,0,65,35,12.2
Player_2070,33,MID,4,488,Bundesliga,20,0,1,11,0,0,45,33,14.2
Player_2071,24,MID,28,2734,Serie A,1,5,13,3,0,0,44,58,22
Player_2072,25,DEF,28,2254,Bundesliga,13,0,4,5,0,9,119,85,17.7
Player_2073,27,FWD,25,451,Ligue 1,20,,19,13,0,0,8,3,25.8
Player_2074,32,FWD,26,293,Premier League,20,3,24,14,0,0,17,23,29.2
Player_2075,25,FWD,2,3307,Bundesliga,9,0,18,1,0,0,28,3,22.6
Player_2076,30,DEF,34,2581,Serie A,10,1,3,4,0,16,74,46,19.4
Player_2077,29,MID,30,816,Serie A,6,2,1,5,0,0,52,47,14.6
Player_2078,25,FWD,21,2128,Premier League,7,,31,7,0,0,16,1,33.2
Player_2079,32,MID,37,1730,Serie A,16,5,7,9,0,0,42,47,17.8
Player_2080,29,GK,23,2998,Premier League,17,2,0,,138,18,0,0,22.1
Player_2081,28,GK,33,3005,Ligue 1,1,5,0,0,66,10,0,0,19.3
Player_2082,31,MID,2,1694,Premier League,9,4,11,5,0,0,14,34,20
Player_2083,35,FWD,27,856,La Liga,14,2,28,7,0,0,16,2,30
Player_2084,30,MID,22,1344,Serie A,15,4,6,2,0,0,13,50,14.6
Player_2085,21,MID,34,1316,Serie A,4,4,8,8,0,0,67,62,20.4
Player_2086,34,GK,16,2499,Bundesliga,8,3,0,0,64,2,0,0,15.4
Player_2087,26,MID,20,484,La Liga,15,2,2,3,0,0,61,42,12.6
Player_2088,24,FWD,26,337,Bundesliga,4,5,17,12,0,0,7,3,27.4
Player_2089,18,DEF,,1003,Premier League,19,0,1,2,0,2,117,32,11.4
Player_2090,24,MID,6,1509,Ligue 1,3,3,0,,0,0,59,53,12.6
Player_2091,24,FWD,23,2898,Serie A,8,3,11,14,0,0,2,7,23.8
Player_2092,24,DEF,37,2793,Ligue 1,2,0,5,2,0,20,107,74,22.6
Player_2093,25,MID,8,1908,Premier League,8,2,5,1,0,0,36,52,15
Player_2094,33,DEF,6,445,Premier League,8,5,2,3,0,0,58,54,14
Player_2095,20,FWD,37,330,La Liga,17,3,22,5,0,0,28,8,25
Player_2096,30,MID,22,2000,Bundesliga,16,4,8,4,0,0,19,26,16.4
Player_2097,27,MID,6,2366,Serie A,16,0,12,13,0,0,71,16,22.4
Player_2098,35,FWD,32,710,Serie A,16,5,10,3,0,0,21,21,17.2
Player_2099,24,DEF,17,3068,Ligue 1,7,1,3,2,0,16,25,83,19.2
Player_2100,22,FWD,17,1652,La Liga,15,3,24,1,0,0,21,7,25
Player_2101,24,MID,37,944,Premier League,17,5,0,13,0,0,29,68,15
Player_2102,34,DEF,23,2666,La Liga,3,4,1,1,0,15,103,44,18.1
Player_2103,21,MID,13,2404,Serie A,1,2,0,7,0,0,41,36,15.8
Player_2104,33,FWD,32,3290,Bundesliga,8,2,11,14,0,0,10,11,23.8
Player_2105,27,DEF,22,2357,Ligue 1,7,0,4,4,0,5,80,57,17.3
Player_2106,20,FWD,7,1195,Premier League,18,4,13,2,0,0,1,,18.2
Player_2107,20,FWD,22,2698,Premier League,5,0,27,2,0,0,1,4,29.2
Player_2108,34,DEF,21,3181,Premier League,15,3,5,4,0,17,28,37,19.9
Player_2109,27,FWD,6,1440,Bundesliga,7,0,6,11,0,0,15,4,19.8
